time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
13.661891,2.657238,2.733212,0.520736,0.454493
13.666893,2.659814,2.735909,0.511887,0.439473
13.671895,2.662350,2.737620,0.504149,0.429420
13.676897,2.664850,2.740174,0.497475,0.417320
13.681899,2.667320,2.741832,0.491785,0.411063
13.686901,2.669765,2.744277,0.487114,0.400759
13.691903,2.672189,2.745906,0.483343,0.399285
13.696905,2.674596,2.748286,0.480451,0.391870
13.701907,2.676992,2.749840,0.478418,0.387337
13.706909,2.679380,2.749890,0.477052,0.443778
13.711911,2.681763,2.751651,0.476433,0.443859
13.716913,2.684145,2.754304,0.476581,0.440589
13.721915,2.686530,2.756063,0.477362,0.437529
13.726917,2.688920,2.758681,0.478626,0.436344
13.731919,2.691318,2.760426,0.480285,0.435007
13.736921,2.693726,2.763030,0.482299,0.433421
13.741923,2.696144,2.764766,0.484681,0.435411
13.746925,2.698576,2.767369,0.487462,0.433836
13.751927,2.701023,2.769105,0.490552,0.434562
13.756929,2.703485,2.771716,0.493910,0.435687
13.761931,2.705966,2.773454,0.497502,0.436857
13.766933,2.708465,2.776083,0.501180,0.439562
13.771935,2.710982,2.777843,0.504931,0.438264
13.776937,2.713518,2.780479,0.508716,0.441609
13.781940,2.716073,2.782245,0.512473,0.441958
13.786942,2.718647,2.784904,0.516160,0.444753
13.791944,2.721238,2.786674,0.519772,0.446672
13.796946,2.723848,2.789364,0.523318,0.451246
13.801948,2.726475,2.791182,0.526725,0.452039
13.806950,2.729118,2.811526,0.530000,0.526769
13.811952,2.731778,2.813578,0.533122,0.529304
13.816954,2.734452,2.816764,0.535882,0.532018
13.821956,2.737138,2.818882,0.538154,0.533634
13.826958,2.739834,2.822090,0.539861,0.533919
13.831960,2.742537,2.824205,0.540926,0.537886
13.836962,2.745243,2.827429,0.541255,0.537549
13.841964,2.747948,2.829577,0.540795,0.536745
13.846966,2.750648,2.832790,0.539515,0.531035
13.851968,2.753340,2.834923,0.537433,0.532834
13.856970,2.756018,2.838105,0.534531,0.524455
13.861972,2.758680,2.840193,0.530882,0.520440
13.866974,2.761322,2.843302,0.526533,0.512917
13.871976,2.763940,2.845413,0.521572,0.511951
13.876978,2.766531,2.848475,0.516002,0.502424
13.881980,2.769093,2.850405,0.509951,0.495087
13.886982,2.771624,2.853356,0.503578,0.485203
13.891984,2.774122,2.855240,0.496932,0.476025
13.896986,2.776586,2.858074,0.489984,0.465990
13.901988,2.779014,2.859880,0.482774,0.457598
13.906990,2.781404,2.875857,0.474774,0.499651
13.911992,2.783752,2.877819,0.465937,0.493105
13.916994,2.786053,2.880751,0.456359,0.480298
13.921996,2.788304,2.882644,0.446157,0.469917
13.926998,2.790503,2.885433,0.435424,0.455121
13.932000,2.792647,2.887242,0.424228,0.444821
13.937002,2.794733,2.889877,0.412528,0.429057
13.942004,2.796759,2.891588,0.400429,0.419580
13.947006,2.798725,2.894073,0.388076,0.402821
13.952008,2.800627,2.895661,0.375370,0.390351
13.957010,2.802465,2.897977,0.362595,0.375747
13.962012,2.804240,2.899471,0.349757,0.365503
13.967014,2.805951,2.901619,0.337083,0.345031
13.972016,2.807598,2.902994,0.324435,0.337982
13.977018,2.809183,2.904990,0.311888,0.321752
13.982020,2.810705,2.906269,0.299583,0.308796
13.987022,2.812167,2.908088,0.287446,0.293404
13.992024,2.813568,2.909257,0.275415,0.282931
13.997026,2.814909,2.910930,0.263707,0.269057
14.002028,2.816194,2.912004,0.252468,0.257087
14.007030,2.817422,2.935055,0.241080,0.363703
14.012033,2.818593,2.936502,0.229492,0.353976
14.017035,2.819705,2.938596,0.217631,0.337800
14.022037,2.820757,2.939899,0.205387,0.328632
14.027039,2.821746,2.941835,0.192640,0.312436
14.032041,2.822670,2.943080,0.179444,0.299358
14.037043,2.823526,2.944850,0.165655,0.284688
14.042045,2.824311,2.945982,0.150921,0.271625
14.047047,2.825020,2.947566,0.135930,0.247781
14.052049,2.825654,2.948524,0.120520,0.231065
14.057051,2.826209,2.949866,0.104707,0.210647
14.062053,2.826684,2.950723,0.088436,0.197169
14.067055,2.827077,2.951863,0.072298,0.175648
14.072057,2.827392,2.952494,0.056487,0.158986
14.077059,2.827627,2.953410,0.040828,0.140029
14.082061,2.827785,2.953931,0.025717,0.122083
14.087063,2.827871,2.954620,0.011501,0.101029
14.092065,2.827888,2.955187,-0.001861,0.097323
14.097067,2.827841,2.955741,-0.014307,0.080757
14.102069,2.827734,2.955877,-0.026038,0.064261
14.107071,2.827572,2.966048,-0.036466,-0.028910
14.112073,2.827361,2.966024,-0.045796,-0.038550
14.117075,2.827107,2.965760,-0.054211,-0.051090
14.122077,2.826813,2.965443,-0.061698,-0.055148
14.127079,2.826484,2.965091,-0.068359,-0.065586
14.132081,2.826124,2.964826,-0.074192,-0.070804
14.137083,2.825737,2.964373,-0.079313,-0.081952
14.142085,2.825327,2.964036,-0.083712,-0.086818
14.147087,2.824897,2.963505,-0.087464,-0.094667
14.152089,2.824450,2.963111,-0.090694,-0.101474
14.157091,2.823988,2.962487,-0.093394,-0.110410
14.162093,2.823515,2.961996,-0.095592,-0.115353
14.167095,2.823031,2.961290,-0.097310,-0.120105
14.172097,2.822541,2.960682,-0.098568,-0.128562
14.177099,2.822046,2.959907,-0.099413,-0.130275
14.182101,2.821547,2.959391,-0.099880,-0.133831
14.187103,2.821048,2.958587,-0.099976,-0.137942
14.192105,2.820548,2.957774,-0.099722,-0.148449
14.197107,2.820051,2.956876,-0.099128,-0.151821
14.202109,2.819558,2.956672,-0.098193,-0.140568
14.207111,2.819071,2.959933,-0.096941,-0.040800
14.212113,2.818591,2.959766,-0.095377,-0.043661
14.217115,2.818119,2.959505,-0.093578,-0.044758
14.222117,2.817657,2.959110,-0.091667,-0.036424
14.227119,2.817205,2.958888,-0.089687,-0.036762
14.232121,2.816762,2.958653,-0.087715,-0.031640
14.237123,2.816329,2.958464,-0.085796,-0.030791
14.242126,2.815906,2.958350,-0.083972,-0.038360
14.247128,2.815491,2.958116,-0.082256,-0.038496
14.252130,2.815085,2.957879,-0.080680,-0.049064
14.257132,2.814685,2.957577,-0.079293,-0.049791
14.262134,2.814293,2.957312,-0.078060,-0.054209
14.267136,2.813906,2.956991,-0.076954,-0.052395
14.272138,2.813524,2.957083,-0.075939,-0.037915
14.277140,2.813148,2.956860,-0.074929,-0.037925
14.282142,2.812776,2.956692,-0.073868,-0.037456
14.287144,2.812410,2.956469,-0.072704,-0.036871
14.292146,2.812050,2.956460,-0.071404,-0.032155
14.297148,2.811698,2.956264,-0.069928,-0.033870
14.302150,2.811353,2.955729,-0.068313,-0.046141
14.307152,2.811016,2.940360,-0.066572,-0.141919
14.312154,2.810689,2.939853,-0.064725,-0.140613
14.317156,2.810371,2.939011,-0.062764,-0.141200
14.322158,2.810064,2.938490,-0.060665,-0.141745
14.327160,2.809767,2.937647,-0.058408,-0.136867
14.332162,2.809482,2.937035,-0.055912,-0.130891
14.337164,2.809211,2.936249,-0.053188,-0.130937
14.342166,2.808954,2.935734,-0.050174,-0.130352
14.347168,2.808712,2.934958,-0.046939,-0.127186
14.352170,2.808488,2.934336,-0.043498,-0.141024
14.357172,2.808282,2.933485,-0.039877,-0.142951
14.362174,2.808094,2.933217,-0.036140,-0.122744
14.367176,2.807925,2.932484,-0.032247,-0.121927
14.372178,2.807775,2.931628,-0.028250,-0.138409
14.377180,2.807646,2.930797,-0.024149,-0.139784
14.382182,2.807538,2.930392,-0.019968,-0.132601
14.387184,2.807451,2.929595,-0.015826,-0.132599
14.392186,2.807384,2.929264,-0.011675,-0.125636
14.397188,2.807339,2.928520,-0.007474,-0.121183
14.402190,2.807314,2.928990,-0.003242,-0.090024
14.407192,2.807311,2.920171,0.001008,-0.116837
14.412194,2.807328,2.919966,0.005210,-0.117994
14.417196,2.807367,2.919269,0.009392,-0.114818
14.422198,2.807426,2.918962,0.013589,-0.117973
14.427200,2.807507,2.918261,0.017825,-0.112829
14.432202,2.807609,2.917581,0.022172,-0.091367
14.437204,2.807733,2.917051,0.026590,-0.083002
14.442206,2.807879,2.916721,0.031082,-0.075905
14.447208,2.808049,2.916273,0.035711,-0.071477
14.452210,2.808242,2.915914,0.040434,-0.078351
14.457212,2.808459,2.915455,0.045192,-0.072848
14.462214,2.808699,2.915012,0.049909,-0.081695
14.467216,2.808962,2.914533,0.054549,-0.078571
14.472219,2.809249,2.914078,0.059038,-0.082933
14.477221,2.809557,2.913586,0.063398,-0.080211
14.482223,2.809887,2.913008,0.067628,-0.088149
14.487225,2.810237,2.912495,0.071783,-0.082026
14.492227,2.810609,2.912202,0.075848,-0.080457
14.497229,2.811000,2.911725,0.079921,-0.076733
14.502231,2.811412,2.910980,0.084098,-0.089566
14.507233,2.811846,2.918274,0.088518,0.031075
14.512235,2.812302,2.918794,0.093207,0.026998
14.517237,2.812783,2.918962,0.098158,0.030074
14.522239,2.813289,2.919051,0.103283,0.030962
14.527241,2.813821,2.919241,0.108524,0.033893
14.532243,2.814380,2.919311,0.113775,0.043040
14.537245,2.814964,2.919582,0.118944,0.048395
14.542247,2.815574,2.919783,0.124076,0.042849
14.547249,2.816210,2.920043,0.129042,0.044290
14.552251,2.816869,2.920401,0.133861,0.065824
14.557253,2.817552,2.920811,0.138554,0.071813
14.562255,2.818259,2.921208,0.143073,0.083772
14.567257,2.818987,2.921721,0.147370,0.089109
14.572259,2.819736,2.921740,0.151535,0.072753
14.577261,2.820506,2.922190,0.155550,0.076543
14.582263,2.821296,2.922714,0.159432,0.083596
14.587265,2.822104,2.923221,0.163134,0.085631
14.592267,2.822930,2.923133,0.166714,0.071746
14.597269,2.823774,2.923565,0.170234,0.073451
14.602271,2.824636,2.924046,0.173702,0.080438
14.607273,2.825515,2.930820,0.177239,0.216659
14.612275,2.826411,2.932416,0.180833,0.208526
14.617277,2.827327,2.933668,0.184460,0.209046
14.622279,2.828260,2.934414,0.188029,0.215471
14.627281,2.829211,2.935706,0.191478,0.217895
14.632283,2.830178,2.936598,0.194769,0.217918
14.637285,2.831161,2.937911,0.197803,0.218401
14.642287,2.832159,2.938787,0.200592,0.217380
14.647289,2.833169,2.940089,0.203096,0.217639
14.652291,2.834192,2.940953,0.205307,0.216330
14.657293,2.835224,2.942245,0.207256,0.214800
14.662295,2.836266,2.943212,0.208982,0.219814
14.667297,2.837316,2.944535,0.210501,0.223064
14.672299,2.838372,2.945478,0.211818,0.226857
14.677301,2.839434,2.946833,0.212959,0.226251
14.682303,2.840502,2.948082,0.213939,0.239163
14.687305,2.841574,2.949515,0.214744,0.235728
14.692307,2.842649,2.950489,0.215356,0.235888
14.697309,2.843728,2.951903,0.215775,0.236686
14.702312,2.844807,2.952976,0.216020,0.239378
14.707314,2.845887,2.956644,0.216085,0.227999
14.712316,2.846967,2.957444,0.215955,0.226432
14.717318,2.848046,2.958803,0.215591,0.226975
14.722320,2.849123,2.959969,0.214941,0.218650
14.727322,2.850194,2.961278,0.213961,0.216547
14.732324,2.851260,2.962055,0.212622,0.223133
14.737326,2.852318,2.963386,0.210948,0.217505
14.742328,2.853367,2.964257,0.208950,0.216252
14.747330,2.854405,2.965553,0.206630,0.214795
14.752332,2.855431,2.966395,0.204006,0.211029
14.757334,2.856442,2.967651,0.201093,0.205117
14.762336,2.857438,2.968545,0.197928,0.204316
14.767338,2.858418,2.969756,0.194514,0.197588
14.772340,2.859380,2.970430,0.190879,0.188717
14.777342,2.860323,2.971552,0.187080,0.184265
14.782344,2.861246,2.972432,0.183100,0.186473
14.787346,2.862149,2.973538,0.178958,0.179808
14.792348,2.863031,2.974373,0.174694,0.180943
14.797350,2.863892,2.975446,0.170298,0.173306
14.802352,2.864730,2.977059,0.165772,0.200796
14.807354,2.865545,2.962726,0.161156,0.152742
14.812356,2.866336,2.963090,0.156399,0.155073
14.817358,2.867104,2.964022,0.151574,0.155817
14.822360,2.867848,2.964976,0.146730,0.141334
14.827362,2.868567,2.965806,0.141832,0.133590
14.832364,2.869261,2.966309,0.136913,0.133242
14.837366,2.869931,2.967107,0.131946,0.129768
14.842368,2.870576,2.967622,0.126967,0.127276
14.847370,2.871196,2.968379,0.122037,0.126117
14.852372,2.871791,2.968786,0.117154,0.111196
14.857374,2.872362,2.969444,0.112263,0.105938
14.862376,2.872909,2.969491,0.107474,0.077620
14.867378,2.873433,2.969935,0.102844,0.067081
14.872380,2.873934,2.970470,0.098380,0.076020
14.877382,2.874413,2.970914,0.094126,0.069244
14.882384,2.874871,2.971501,0.090130,0.082829
14.887386,2.875310,2.971992,0.086359,0.081074
14.892388,2.875731,2.972456,0.082803,0.083863
14.897390,2.876135,2.972941,0.079433,0.078251
14.902392,2.876522,2.972805,0.076205,0.061482
14.907394,2.876894,2.955140,0.073153,0.023362
14.912396,2.877251,2.955142,0.070339,0.023115
14.917398,2.877596,2.955283,0.067851,0.021327
14.922400,2.877928,2.955454,0.065721,0.018944
14.927402,2.878252,2.955565,0.064034,0.016283
14.932405,2.878568,2.955684,0.062832,0.013493
14.937407,2.878880,2.955759,0.062105,0.011749
14.942409,2.879189,2.955794,0.061862,0.011035
14.947411,2.879500,2.955853,0.062116,0.008307
14.952413,2.879812,2.955887,0.062860,0.008043
14.957415,2.880130,2.955935,0.064078,0.009032
14.962417,2.880455,2.955872,0.065750,0.000259
14.967419,2.880790,2.955871,0.067815,0.002311
14.972421,2.881137,2.955830,0.070293,0.000960
14.977423,2.881496,2.955842,0.073072,0.003424
14.982425,2.881871,2.955830,0.076152,0.006190
14.987427,2.882262,2.955873,0.079509,0.008793
14.992429,2.882670,2.955951,0.083114,0.012262
14.997431,2.883096,2.956032,0.086886,0.016763
15.002433,2.883543,2.956067,0.090835,0.018894
15.007435,2.884010,2.967334,0.095121,0.117824
15.012437,2.884499,2.967815,0.099762,0.119681
15.017439,2.885012,2.968553,0.104441,0.128043
15.022441,2.885547,2.969073,0.108889,0.130751
15.027443,2.886104,2.969868,0.112838,0.135905
15.032445,2.886678,2.970419,0.116092,0.138229
15.037447,2.887266,2.971255,0.118566,0.139752
15.042449,2.887864,2.971792,0.120262,0.139871
15.047451,2.888468,2.972633,0.121104,0.142050
15.052453,2.889074,2.973208,0.121061,0.144752
15.057455,2.889677,2.974072,0.120095,0.145931
15.062457,2.890272,2.974562,0.118266,0.138443
15.067459,2.890856,2.975392,0.115633,0.136995
15.072461,2.891424,2.975837,0.112396,0.130198
15.077463,2.891975,2.976608,0.108580,0.125364
15.082465,2.892505,2.977234,0.104270,0.128424
15.087467,2.893013,2.978004,0.099704,0.128226
15.092469,2.893497,2.978351,0.095123,0.119111
15.097471,2.893959,2.979051,0.090514,0.111223
15.102473,2.894398,2.979254,0.085933,0.097644
15.107475,2.894814,2.973778,0.081471,-0.003236
15.112477,2.895208,2.973713,0.077141,-0.006508
15.117479,2.895581,2.973662,0.072942,-0.011701
15.122481,2.895934,2.973393,0.068875,-0.007984
15.127483,2.896266,2.973336,0.065088,-0.011348
15.132485,2.896581,2.973168,0.061554,-0.002593
15.137487,2.896879,2.973156,0.058251,-0.003520
15.142489,2.897161,2.973140,0.055230,-0.012198
15.147491,2.897429,2.973060,0.052471,-0.015425
15.152493,2.897683,2.972933,0.049887,-0.023555
15.157495,2.897925,2.972788,0.047530,-0.027279
15.162498,2.898156,2.972833,0.045394,-0.018261
15.167500,2.898378,2.972720,0.043542,-0.021510
15.172502,2.898591,2.972473,0.041979,-0.028520
15.177504,2.898797,2.972300,0.040682,-0.027601
15.182506,2.898997,2.972186,0.039611,-0.027240
15.187508,2.899193,2.972013,0.038713,-0.032140
15.192510,2.899384,2.971884,0.037940,-0.031392
15.197512,2.899571,2.971695,0.037244,-0.033143
15.202514,2.899756,2.970805,0.036593,-0.056991
15.207516,2.899937,2.967600,0.035962,-0.058688
15.212518,2.900115,2.967244,0.035359,-0.055018
15.217520,2.900290,2.966906,0.034838,-0.058232
15.222522,2.900463,2.966901,0.034468,-0.066456
15.227524,2.900635,2.966503,0.034323,-0.068363
15.232526,2.900806,2.966228,0.034484,-0.068884
15.237528,2.900980,2.965816,0.035017,-0.067170
15.242530,2.901158,2.965547,0.035913,-0.073913
15.247532,2.901342,2.965107,0.037153,-0.073659
15.252534,2.901532,2.964859,0.038688,-0.070358
15.257536,2.901731,2.964442,0.040466,-0.067984
15.262538,2.901939,2.964208,0.042452,-0.064502
15.267540,2.902158,2.963822,0.044640,-0.064061
15.272542,2.902388,2.963679,0.047021,-0.057482
15.277544,2.902630,2.963335,0.049583,-0.056411
15.282546,2.902886,2.963036,0.052268,-0.057696
15.287548,2.903156,2.962684,0.055061,-0.059830
15.292550,2.903440,2.962558,0.057887,-0.054764
15.297552,2.903738,2.962228,0.060742,-0.053428
15.302554,2.904050,2.961775,0.063614,-0.059154
15.307556,2.904377,2.974865,0.066371,0.146584
15.312558,2.904716,2.975693,0.068917,0.144646
15.317560,2.905068,2.976568,0.071242,0.146901
15.322562,2.905431,2.977443,0.073314,0.137003
15.327564,2.905803,2.978258,0.075078,0.134093
15.332566,2.906183,2.978760,0.076522,0.137147
15.337568,2.906569,2.979584,0.077623,0.135855
15.342570,2.906959,2.980122,0.078389,0.134622
15.347572,2.907353,2.980922,0.078857,0.132976
15.352574,2.907748,2.981411,0.079082,0.127829
15.357576,2.908144,2.982167,0.079113,0.123929
15.362578,2.908539,2.982619,0.078977,0.120990
15.367580,2.908933,2.983330,0.078707,0.114370
15.372582,2.909326,2.984345,0.078346,0.141330
15.377584,2.909716,2.985194,0.077932,0.141336
15.382586,2.910105,2.985971,0.077483,0.149022
15.387589,2.910491,2.986866,0.076998,0.151864
15.392591,2.910874,2.987703,0.076453,0.161912
15.397593,2.911255,2.988678,0.075818,0.163971
15.402595,2.911632,2.989483,0.075056,0.168953
15.407597,2.912004,2.982844,0.074156,0.103367
15.412599,2.912372,2.983414,0.073106,0.101224
15.417601,2.912734,2.984029,0.071908,0.104273
15.422603,2.913090,2.984094,0.070558,0.115466
15.427605,2.913438,2.984796,0.069070,0.118413
15.432607,2.913779,2.985325,0.067405,0.113150
15.437609,2.914110,2.985993,0.065536,0.109103
15.442611,2.914432,2.986431,0.063436,0.104759
15.447613,2.914742,2.987057,0.061069,0.103307
15.452615,2.915039,2.987462,0.058475,0.101538
15.457617,2.915323,2.988067,0.055727,0.099143
15.462619,2.915594,2.988300,0.052846,0.087133
15.467621,2.915849,2.988824,0.049915,0.084065
15.472623,2.916090,2.989390,0.046909,0.091354
15.477625,2.916315,2.989940,0.043870,0.093003
15.482627,2.916525,2.989869,0.040826,0.074637
15.487629,2.916720,2.990303,0.037792,0.069905
15.492631,2.916900,2.990117,0.034763,0.050605
15.497633,2.917065,2.990406,0.031692,0.041808
15.502635,2.917214,2.990206,0.028605,0.027428
15.507637,2.917348,3.005934,0.025578,0.081859
15.512639,2.917467,3.006137,0.022708,0.079480
15.517641,2.917572,3.006601,0.019981,0.073797
15.522643,2.917665,3.006450,0.017352,0.086572
15.527645,2.917743,3.006962,0.014790,0.082638
15.532647,2.917810,3.007210,0.012282,0.089267
15.537649,2.917864,3.007740,0.009796,0.087973
15.542651,2.917906,3.008090,0.007319,0.093215
15.547653,2.917934,3.008651,0.004786,0.093398
15.552655,2.917950,3.008956,0.002123,0.084263
15.557657,2.917953,3.009465,-0.000764,0.084993
15.562659,2.917939,3.009615,-0.003904,0.070468
15.567661,2.917910,3.010038,-0.007284,0.071423
15.572663,2.917862,3.010093,-0.010889,0.055727
15.577665,2.917796,3.010418,-0.014663,0.049371
15.582667,2.917711,3.010139,-0.018544,0.026677
15.587669,2.917607,3.010288,-0.022391,0.019548
15.592671,2.917484,3.010060,-0.026081,0.005210
15.597673,2.917343,3.010076,-0.029574,-0.002351
15.602675,2.917186,3.010126,-0.032793,-0.004515
15.607677,2.917013,3.016183,-0.035687,0.071440
15.612679,2.916827,3.016542,-0.038244,0.064821
15.617682,2.916629,3.016914,-0.040528,0.056054
15.622684,2.916420,3.017258,-0.042521,0.047771
15.627686,2.916202,3.017532,-0.044337,0.042424
15.632688,2.915976,3.017462,-0.046039,0.058583
15.637690,2.915740,3.017811,-0.047691,0.055967
15.642692,2.915497,3.018025,-0.049369,0.059605
15.647694,2.915245,3.018374,-0.051140,0.056473
15.652696,2.914984,3.018609,-0.053034,0.054425
15.657698,2.914713,3.018924,-0.055064,0.050177
15.662700,2.914431,3.019043,-0.057239,0.046713
15.667702,2.914138,3.019320,-0.059567,0.043499
15.672704,2.913832,3.019514,-0.062047,0.041516
15.677706,2.913514,3.019755,-0.064633,0.037266
15.682708,2.913183,3.020651,-0.067279,0.064347
15.687710,2.912839,3.021026,-0.069971,0.060084
15.692712,2.912481,3.020888,-0.072696,0.045859
15.697714,2.912109,3.021160,-0.075450,0.042504
15.702716,2.911724,3.021013,-0.078254,0.030794
15.707718,2.911323,2.985016,-0.081257,-0.165569
15.712720,2.910908,2.983847,-0.084472,-0.161139
15.717722,2.910475,2.982872,-0.087773,-0.166499
15.722724,2.910027,2.982219,-0.090985,-0.168560
15.727726,2.909563,2.981203,-0.093913,-0.172056
15.732728,2.909086,2.980486,-0.096357,-0.171125
15.737730,2.908598,2.979453,-0.098177,-0.172689
15.742732,2.908104,2.978757,-0.099270,-0.160963
15.747734,2.907606,2.977791,-0.099577,-0.160127
15.752736,2.907109,2.977305,-0.099057,-0.139159
15.757738,2.906618,2.976478,-0.097726,-0.135795
15.762740,2.906135,2.976152,-0.095688,-0.116383
15.767742,2.905664,2.975477,-0.093078,-0.106895
15.772744,2.905208,2.974305,-0.090075,-0.140692
15.777746,2.904767,2.973476,-0.086797,-0.134219
15.782748,2.904344,2.972519,-0.083368,-0.148469
15.787750,2.903937,2.971638,-0.079832,-0.144141
15.792752,2.903548,2.971974,-0.076189,-0.112018
15.797754,2.903179,2.971316,-0.072415,-0.105564
15.802756,2.902829,2.970882,-0.068452,-0.103570
15.807758,2.902499,2.978487,-0.064231,-0.042718
15.812760,2.902191,2.979152,-0.059761,-0.053786
15.817762,2.901906,2.978837,-0.055185,-0.048629
15.822764,2.901644,2.978823,-0.050500,-0.049617
